Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126220933.jpeg,41.7,34.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221034.jpeg,42.5,35.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221136.jpeg,41.5,35.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221237.jpeg,41.9,35.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221339.jpeg,41.9,35.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221440.jpeg,42.1,35.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221542.jpeg,41.6,35.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221643.jpeg,41.4,35.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221745.jpeg,41.3,35.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221846.jpeg,41.9,35.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126221947.jpeg,41.7,35.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222049.jpeg,41.6,35.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222150.jpeg,41.4,35.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222251.jpeg,41.4,35.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222352.jpeg,41.5,35.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222454.jpeg,41.4,35.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222555.jpeg,41.4,35.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222656.jpeg,41.4,35.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222757.jpeg,41.7,35.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222858.jpeg,41.6,35.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126222959.jpeg,41.7,35.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223101.jpeg,41.7,35.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223243.jpeg,41.5,32.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223344.jpeg,41.5,32.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223445.jpeg,41.4,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223546.jpeg,41.5,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223648.jpeg,41.3,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223749.jpeg,41.4,32.3
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223850.jpeg,41.5,32.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126223951.jpeg,41.3,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224053.jpeg,41.3,32.2
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224154.jpeg,41.2,31.9
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224255.jpeg,41.1,31.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224356.jpeg,41.0,32.0
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224458.jpeg,41.5,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224559.jpeg,41.5,32.2
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224700.jpeg,41.4,32.2
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224801.jpeg,41.4,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126224903.jpeg,41.6,32.3
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225004.jpeg,41.7,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225105.jpeg,41.4,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225206.jpeg,41.8,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225307.jpeg,42.9,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225408.jpeg,43.9,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225510.jpeg,43.7,31.9
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225611.jpeg,42.9,32.0
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225712.jpeg,42.6,32.0
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225813.jpeg,42.5,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126225915.jpeg,42.0,32.2
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230016.jpeg,41.3,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230117.jpeg,41.1,31.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230219.jpeg,40.8,31.9
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230320.jpeg,40.9,31.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230421.jpeg,41.2,32.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230522.jpeg,41.5,32.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230624.jpeg,41.8,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230725.jpeg,42.2,32.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230826.jpeg,41.6,31.1
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126230927.jpeg,41.3,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231028.jpeg,41.4,32.3
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231130.jpeg,41.6,32.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231231.jpeg,41.8,32.8
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231332.jpeg,41.6,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231434.jpeg,41.7,32.4
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231535.jpeg,41.9,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231636.jpeg,41.6,32.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231737.jpeg,41.5,32.6
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231838.jpeg,41.6,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126231939.jpeg,41.9,32.7
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126232041.jpeg,41.9,32.5
True,/data/uabcvmsc/shared/newborn/48/26.11.24-27.11.24/HM20241126232142.jpeg,41.8,32.5
