Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194010.jpeg,37.0,26.7
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194112.jpeg,35.5,25.6
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194213.jpeg,36.3,25.9
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194314.jpeg,36.5,25.9
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194415.jpeg,36.9,25.8
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194517.jpeg,36.3,25.8
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194618.jpeg,36.3,25.9
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194719.jpeg,36.4,25.9
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194821.jpeg,37.6,25.7
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211194922.jpeg,36.5,26.0
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195023.jpeg,35.3,26.1
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195125.jpeg,36.1,26.0
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195226.jpeg,36.1,26.0
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195327.jpeg,36.0,26.1
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195428.jpeg,36.2,26.2
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195530.jpeg,36.8,26.6
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195631.jpeg,36.6,26.7
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195732.jpeg,36.0,26.6
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195833.jpeg,36.2,26.8
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211195935.jpeg,37.0,27.9
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200036.jpeg,36.9,28.1
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200137.jpeg,37.2,27.2
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200238.jpeg,37.2,27.3
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200340.jpeg,37.2,27.1
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200441.jpeg,37.1,27.2
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200542.jpeg,36.9,27.0
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200644.jpeg,36.9,28.1
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200745.jpeg,37.2,27.4
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200846.jpeg,37.3,27.6
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211200947.jpeg,35.7,27.8
True,/data/uabcvmsc/shared/newborn/52/11.12.24-12.12.24/HM20241211201049.jpeg,37.2,30.8
