Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206014505.jpeg,38.9,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206014607.jpeg,38.7,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206014709.jpeg,40.8,30.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206014810.jpeg,40.2,31.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206014912.jpeg,39.6,31.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015014.jpeg,39.2,31.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015115.jpeg,39.0,31.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015217.jpeg,39.0,31.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015319.jpeg,38.9,31.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015421.jpeg,39.2,31.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015522.jpeg,39.1,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015624.jpeg,39.2,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015727.jpeg,39.1,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015829.jpeg,39.2,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206015931.jpeg,39.0,30.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020032.jpeg,39.1,30.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020134.jpeg,38.8,30.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020236.jpeg,39.0,30.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020337.jpeg,39.0,30.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020439.jpeg,39.0,30.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020541.jpeg,38.8,30.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020642.jpeg,38.6,29.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020744.jpeg,38.7,29.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020846.jpeg,38.8,30.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206020947.jpeg,38.8,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021049.jpeg,38.9,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021151.jpeg,38.7,29.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021253.jpeg,38.8,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021355.jpeg,38.8,29.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021457.jpeg,38.8,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021558.jpeg,38.9,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021700.jpeg,38.8,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021801.jpeg,38.8,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206021903.jpeg,39.0,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022005.jpeg,38.8,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022107.jpeg,38.8,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022209.jpeg,38.8,29.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022310.jpeg,38.8,29.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022412.jpeg,38.8,29.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022515.jpeg,38.6,29.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022617.jpeg,38.7,29.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022719.jpeg,38.8,29.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022821.jpeg,38.6,29.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206022923.jpeg,38.9,29.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023025.jpeg,38.7,29.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023126.jpeg,38.9,29.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023228.jpeg,38.8,26.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023330.jpeg,38.9,27.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023431.jpeg,38.8,26.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023533.jpeg,38.8,23.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023635.jpeg,38.9,23.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023736.jpeg,38.7,22.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023840.jpeg,38.7,22.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206023942.jpeg,38.7,22.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024043.jpeg,38.8,22.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024145.jpeg,38.7,22.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024246.jpeg,38.7,22.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024348.jpeg,38.4,22.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024450.jpeg,38.7,23.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024552.jpeg,38.8,23.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024653.jpeg,38.9,23.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024755.jpeg,39.0,23.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024857.jpeg,38.8,23.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206024958.jpeg,38.8,23.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025100.jpeg,38.7,23.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025202.jpeg,38.8,23.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025304.jpeg,38.8,23.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025406.jpeg,38.7,22.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025508.jpeg,39.1,24.6
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025609.jpeg,39.1,24.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025711.jpeg,39.2,25.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025813.jpeg,39.0,27.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206025914.jpeg,39.0,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030016.jpeg,39.0,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030118.jpeg,39.2,32.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030219.jpeg,39.0,32.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030321.jpeg,39.2,32.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030423.jpeg,38.8,32.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030524.jpeg,38.9,32.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030626.jpeg,38.9,32.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030727.jpeg,38.7,31.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030829.jpeg,39.0,31.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206030931.jpeg,38.7,31.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031032.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031134.jpeg,39.1,32.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031236.jpeg,39.0,31.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031338.jpeg,38.8,31.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031439.jpeg,39.0,31.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031541.jpeg,39.0,32.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24/HM20241206031643.jpeg,39.0,32.1
