Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202210618.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202210720.jpeg,38.8,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202210821.jpeg,38.8,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202210922.jpeg,38.9,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211023.jpeg,38.8,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211124.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211226.jpeg,38.8,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211327.jpeg,38.8,32.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211429.jpeg,38.7,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211530.jpeg,38.7,32.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211631.jpeg,39.0,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211732.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211833.jpeg,39.1,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202211935.jpeg,39.1,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212036.jpeg,39.2,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212137.jpeg,39.2,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212238.jpeg,39.1,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212340.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212441.jpeg,39.2,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212542.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212643.jpeg,38.9,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212745.jpeg,38.9,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212846.jpeg,38.8,32.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202212948.jpeg,38.8,32.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213049.jpeg,38.7,32.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213150.jpeg,38.6,32.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213251.jpeg,38.8,32.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213353.jpeg,39.0,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213454.jpeg,38.8,32.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213555.jpeg,38.5,28.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213656.jpeg,39.1,26.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213758.jpeg,39.1,27.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202213859.jpeg,38.9,30.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214000.jpeg,39.0,31.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214102.jpeg,39.2,32.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214203.jpeg,39.2,32.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214304.jpeg,39.0,32.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214405.jpeg,39.2,32.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214507.jpeg,39.2,32.3
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214608.jpeg,39.2,32.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214709.jpeg,39.1,32.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214811.jpeg,38.9,32.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202214912.jpeg,39.1,32.3
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215013.jpeg,39.0,32.3
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215114.jpeg,38.9,32.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215215.jpeg,38.9,32.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215317.jpeg,38.8,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215418.jpeg,39.1,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215519.jpeg,39.2,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215620.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215721.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215823.jpeg,38.9,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202215924.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220025.jpeg,39.0,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220126.jpeg,39.2,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220228.jpeg,38.9,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220329.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220430.jpeg,39.0,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220531.jpeg,39.1,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220633.jpeg,38.9,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220734.jpeg,38.7,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220835.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202220936.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221038.jpeg,39.2,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221139.jpeg,39.2,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221240.jpeg,39.2,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221341.jpeg,39.2,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221443.jpeg,38.9,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221544.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221645.jpeg,39.4,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221746.jpeg,39.2,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221847.jpeg,39.2,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202221948.jpeg,39.2,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222050.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222151.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222252.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222353.jpeg,39.1,32.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222455.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222556.jpeg,39.2,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222657.jpeg,39.0,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222758.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202222900.jpeg,39.4,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223001.jpeg,39.1,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223102.jpeg,39.0,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223203.jpeg,41.4,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223304.jpeg,40.1,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223405.jpeg,39.8,33.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223507.jpeg,39.9,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223608.jpeg,39.6,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223709.jpeg,39.1,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223810.jpeg,39.2,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202223911.jpeg,39.3,33.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224013.jpeg,39.2,32.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224114.jpeg,39.2,33.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224215.jpeg,39.2,32.9
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224317.jpeg,39.1,32.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224418.jpeg,39.0,32.3
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224519.jpeg,39.2,32.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224620.jpeg,39.2,31.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224721.jpeg,39.2,32.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224822.jpeg,39.2,32.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202224924.jpeg,39.2,32.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225025.jpeg,39.1,32.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225126.jpeg,38.9,31.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225228.jpeg,39.1,32.0
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225329.jpeg,39.2,31.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225430.jpeg,39.2,31.6
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225531.jpeg,39.1,31.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225633.jpeg,39.1,31.7
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225734.jpeg,38.8,31.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225835.jpeg,38.9,31.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202225936.jpeg,38.8,31.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230038.jpeg,38.8,31.4
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230139.jpeg,38.8,31.1
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230240.jpeg,38.8,31.2
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230341.jpeg,38.9,31.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230443.jpeg,39.0,31.3
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230544.jpeg,39.1,31.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230645.jpeg,38.8,31.5
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230747.jpeg,38.8,31.8
True,/data/uabcvmsc/shared/newborn/50/02.12.24-03.12.24/HM20241202230848.jpeg,39.0,31.6
