Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214160615.jpeg,39.9,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214160717.jpeg,39.7,27.1
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214160819.jpeg,40.2,27.4
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214160920.jpeg,39.7,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161022.jpeg,39.9,27.5
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161124.jpeg,39.9,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161225.jpeg,39.7,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161327.jpeg,39.8,27.7
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161429.jpeg,39.5,27.7
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161530.jpeg,39.8,27.5
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161632.jpeg,39.4,27.5
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161733.jpeg,39.6,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161835.jpeg,39.0,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214161937.jpeg,39.0,27.5
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162038.jpeg,39.0,27.5
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162140.jpeg,39.4,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162241.jpeg,39.2,27.1
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162343.jpeg,38.5,27.4
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162444.jpeg,38.4,27.3
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162545.jpeg,38.3,27.2
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162647.jpeg,38.4,26.9
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162748.jpeg,38.4,27.2
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162850.jpeg,38.1,27.1
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214162951.jpeg,38.4,26.8
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163053.jpeg,38.4,26.9
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163154.jpeg,38.6,27.0
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163256.jpeg,38.7,27.1
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163357.jpeg,38.8,27.3
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163458.jpeg,37.6,27.3
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163600.jpeg,34.4,27.4
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163702.jpeg,34.1,27.3
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163803.jpeg,33.8,27.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214163905.jpeg,34.0,27.2
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164007.jpeg,33.9,27.5
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164108.jpeg,33.3,26.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164210.jpeg,33.6,26.6
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164311.jpeg,33.8,26.9
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164413.jpeg,34.1,27.1
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164514.jpeg,34.3,27.1
True,/data/uabcvmsc/shared/newborn/52/14.12.24-15.12.24/HM20241214164616.jpeg,33.3,27.0
