Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230022.jpeg,40.4,31.2
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230123.jpeg,40.4,30.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230225.jpeg,40.6,30.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230326.jpeg,40.6,30.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230427.jpeg,40.7,30.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230528.jpeg,40.7,30.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230629.jpeg,41.0,31.6
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230731.jpeg,40.6,32.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230832.jpeg,40.4,31.6
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030230933.jpeg,40.8,31.2
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231035.jpeg,40.7,31.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231136.jpeg,40.7,31.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231237.jpeg,41.1,31.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231339.jpeg,40.8,31.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231440.jpeg,41.0,32.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231542.jpeg,41.1,31.6
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231643.jpeg,41.2,32.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231745.jpeg,41.0,33.6
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231846.jpeg,41.3,34.3
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030231947.jpeg,41.4,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232049.jpeg,41.5,34.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232150.jpeg,41.4,34.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232251.jpeg,41.3,33.2
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232352.jpeg,41.5,34.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232453.jpeg,41.0,34.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232555.jpeg,41.4,33.3
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232656.jpeg,41.1,33.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232757.jpeg,41.3,34.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232858.jpeg,41.2,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030232959.jpeg,41.8,33.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233101.jpeg,40.7,33.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233202.jpeg,41.0,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233303.jpeg,41.4,34.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233404.jpeg,41.2,34.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233506.jpeg,41.2,34.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233607.jpeg,41.1,34.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233708.jpeg,42.1,32.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233809.jpeg,41.7,32.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030233910.jpeg,41.4,33.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234012.jpeg,41.0,33.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234113.jpeg,41.1,33.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234214.jpeg,41.4,33.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234315.jpeg,41.7,33.2
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234416.jpeg,41.4,32.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234517.jpeg,41.1,32.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234619.jpeg,41.1,32.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234720.jpeg,41.0,32.3
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234821.jpeg,41.1,32.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030234922.jpeg,41.3,32.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235023.jpeg,41.4,32.6
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235125.jpeg,41.4,32.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235226.jpeg,41.3,32.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235327.jpeg,41.3,32.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235428.jpeg,41.7,34.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235529.jpeg,44.0,34.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235631.jpeg,41.4,33.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235732.jpeg,41.1,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235833.jpeg,40.3,31.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24-31.10.24/HM20241030235935.jpeg,40.5,31.7
