Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612025919.jpeg,38.6,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030021.jpeg,38.5,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030122.jpeg,38.6,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030224.jpeg,38.4,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030325.jpeg,38.7,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030427.jpeg,38.9,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030529.jpeg,38.9,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030630.jpeg,38.6,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030732.jpeg,38.7,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030834.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612030936.jpeg,39.1,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031037.jpeg,38.8,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031139.jpeg,38.7,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031240.jpeg,38.7,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031342.jpeg,38.8,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031443.jpeg,38.9,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031545.jpeg,38.8,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031647.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031748.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031850.jpeg,38.9,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612031951.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032053.jpeg,39.2,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032154.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032256.jpeg,38.8,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032357.jpeg,38.8,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032459.jpeg,38.9,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032601.jpeg,39.1,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032702.jpeg,39.0,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032804.jpeg,39.0,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612032906.jpeg,38.8,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033007.jpeg,38.8,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033109.jpeg,38.7,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033210.jpeg,38.6,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033312.jpeg,38.6,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033413.jpeg,38.5,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033515.jpeg,38.5,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033617.jpeg,38.6,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033719.jpeg,38.9,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033820.jpeg,38.8,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612033922.jpeg,38.8,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034023.jpeg,38.8,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034125.jpeg,38.8,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034227.jpeg,39.2,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034329.jpeg,38.7,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034431.jpeg,38.8,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034532.jpeg,39.0,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034634.jpeg,38.7,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034736.jpeg,38.9,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034838.jpeg,38.6,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612034939.jpeg,38.6,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035041.jpeg,38.9,32.5
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035142.jpeg,38.8,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035244.jpeg,38.7,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035346.jpeg,38.5,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035447.jpeg,38.7,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035549.jpeg,38.5,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035651.jpeg,38.7,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035752.jpeg,38.6,32.0
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035854.jpeg,38.4,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612035956.jpeg,38.7,31.9
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040058.jpeg,38.7,32.2
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040159.jpeg,38.8,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040301.jpeg,38.5,32.1
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040402.jpeg,38.5,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040504.jpeg,38.7,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040606.jpeg,38.6,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040707.jpeg,38.8,32.5
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040809.jpeg,38.8,32.6
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612040911.jpeg,39.0,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041012.jpeg,38.9,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041114.jpeg,39.4,32.5
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041216.jpeg,39.0,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041317.jpeg,39.2,32.5
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041419.jpeg,39.1,32.4
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041521.jpeg,39.1,32.3
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041622.jpeg,39.2,32.5
True,/data/uabcvmsc/shared/newborn/43/07.11.24/HM20240612041724.jpeg,39.1,32.4
