Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053154.jpeg,42.4,32.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053255.jpeg,41.4,32.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053357.jpeg,42.3,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053458.jpeg,42.0,31.7
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053559.jpeg,42.2,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053701.jpeg,41.7,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053802.jpeg,41.2,31.5
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130053903.jpeg,41.3,31.6
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054004.jpeg,41.7,31.7
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054106.jpeg,41.6,31.6
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054207.jpeg,42.0,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054308.jpeg,42.3,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054409.jpeg,42.3,32.2
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054511.jpeg,42.2,32.1
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054612.jpeg,42.2,32.1
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054713.jpeg,41.9,32.1
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054814.jpeg,42.2,32.2
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130054916.jpeg,42.1,32.2
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055017.jpeg,41.9,32.0
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055118.jpeg,42.1,32.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055219.jpeg,42.2,32.1
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055321.jpeg,42.3,32.2
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055422.jpeg,42.5,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055523.jpeg,42.1,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055625.jpeg,41.8,31.8
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055726.jpeg,42.6,29.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055827.jpeg,42.7,28.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130055929.jpeg,41.7,29.6
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130060030.jpeg,42.1,29.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130060131.jpeg,41.6,28.9
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130060232.jpeg,42.2,30.2
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130060333.jpeg,41.4,32.3
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130060434.jpeg,41.2,31.7
True,/data/uabcvmsc/shared/newborn/49/30.11.24/HM20241130060536.jpeg,42.4,31.4
