Process,Image Path,Max Temp,Min Temp,X_0,Y_0,Z_0,Vis_0,Pres_0,X_1,Y_1,Z_1,Vis_1,Pres_1,X_2,Y_2,Z_2,Vis_2,Pres_2,X_3,Y_3,Z_3,Vis_3,Pres_3,X_4,Y_4,Z_4,Vis_4,Pres_4,X_5,Y_5,Z_5,Vis_5,Pres_5,X_6,Y_6,Z_6,Vis_6,Pres_6,X_7,Y_7,Z_7,Vis_7,Pres_7,X_8,Y_8,Z_8,Vis_8,Pres_8,X_9,Y_9,Z_9,Vis_9,Pres_9,X_10,Y_10,Z_10,Vis_10,Pres_10,X_11,Y_11,Z_11,Vis_11,Pres_11,X_12,Y_12,Z_12,Vis_12,Pres_12,X_13,Y_13,Z_13,Vis_13,Pres_13,X_14,Y_14,Z_14,Vis_14,Pres_14,X_15,Y_15,Z_15,Vis_15,Pres_15,X_16,Y_16,Z_16,Vis_16,Pres_16,X_17,Y_17,Z_17,Vis_17,Pres_17,X_18,Y_18,Z_18,Vis_18,Pres_18,X_19,Y_19,Z_19,Vis_19,Pres_19,X_20,Y_20,Z_20,Vis_20,Pres_20,X_21,Y_21,Z_21,Vis_21,Pres_21,X_22,Y_22,Z_22,Vis_22,Pres_22,X_23,Y_23,Z_23,Vis_23,Pres_23,X_24,Y_24,Z_24,Vis_24,Pres_24,X_25,Y_25,Z_25,Vis_25,Pres_25,X_26,Y_26,Z_26,Vis_26,Pres_26,X_27,Y_27,Z_27,Vis_27,Pres_27,X_28,Y_28,Z_28,Vis_28,Pres_28,X_29,Y_29,Z_29,Vis_29,Pres_29,X_30,Y_30,Z_30,Vis_30,Pres_30,X_31,Y_31,Z_31,Vis_31,Pres_31,X_32,Y_32,Z_32,Vis_32,Pres_32
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905132947.jpeg,41.8,33.4,767,1313,-0.16159194707870483,0.9999986886978149,0.9999979734420776,721,1296,-0.12094112485647202,0.9999980926513672,0.9999957084655762,722,1298,-0.12127984315156937,0.9999972581863403,0.9999954700469971,729,1278,-0.12122905254364014,0.9999980926513672,0.999993085861206,732,1395,-0.12692394852638245,0.9999986886978149,0.9999927282333374,750,1507,-0.12743240594863892,0.9999978542327881,0.9999912977218628,739,1465,-0.12766802310943604,0.9999980926513672,0.9999845027923584,799,1285,0.06978096812963486,0.9999978542327881,0.9999942779541016,859,1575,0.044583678245544434,0.9999957084655762,0.9999752044677734,862,1263,-0.088282011449337,0.9999914169311523,0.9999833106994629,886,1401,-0.0990479439496994,0.9999878406524658,0.9999527931213379,1153,1154,0.08310851454734802,0.9998334646224976,0.9998973608016968,1198,1697,0.17452986538410187,0.998958945274353,0.9992672801017761,1455,954,-0.047011151909828186,0.9539938569068909,0.9983152151107788,1465,1971,0.13771149516105652,0.909450352191925,0.9970961809158325,1122,925,-0.26944664120674133,0.9855642914772034,0.9999494552612305,1166,2025,0.045653607696294785,0.9355402588844299,0.9996235370635986,1031,900,-0.30826330184936523,0.9808366894721985,0.9997619986534119,1084,2104,0.02748403325676918,0.9124985933303833,0.9986479878425598,997,961,-0.3171722888946533,0.9798938035964966,0.9998185038566589,1042,2050,0.023625843226909637,0.902009129524231,0.9989919066429138,1035,992,-0.27751368284225464,0.971103310585022,0.9999297857284546,1074,1995,0.03934893757104874,0.8974114060401917,0.9996104836463928,2128,1258,-0.06117245927453041,0.999625563621521,0.9998038411140442,2098,1642,0.0608811117708683,0.9993946552276611,0.999775230884552,2637,1103,-0.34009090065956116,0.9060087203979492,0.991139829158783,2354,2266,-0.18244712054729462,0.7697415947914124,0.9845253825187683,3333,1125,-0.2522202432155609,0.6127522587776184,0.7497168183326721,2891,1960,-0.007376403082162142,0.34445720911026,0.9282109141349792,3434,1145,-0.24599431455135345,0.3590816259384155,0.4600016176700592,2986,1806,0.010789119638502598,0.4520820677280426,0.9143040776252747,3601,1178,-0.32407116889953613,0.3594666123390198,0.20914798974990845,3224,2220,-0.006209574174135923,0.2042313814163208,0.5332351326942444
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905132958.jpeg,41.8,33.5,792,1084,-0.22987130284309387,0.9999969005584717,0.9999947547912598,739,1103,-0.18129727244377136,0.9999922513961792,0.9999909400939941,743,1097,-0.18173618614673615,0.9999934434890747,0.9999918937683105,747,1086,-0.1817328929901123,0.9999922513961792,0.9999881982803345,739,1166,-0.19027946889400482,0.9999958276748657,0.9999833106994629,755,1214,-0.19081103801727295,0.9999961853027344,0.9999812841415405,756,1253,-0.19109931588172913,0.9999940395355225,0.9999675750732422,810,1140,0.026759102940559387,0.9999963045120239,0.9999940395355225,847,1439,-0.006639298517256975,0.9999929666519165,0.9999525547027588,893,1088,-0.15020780265331268,0.9999693632125854,0.9999643564224243,906,1162,-0.16370642185211182,0.9999555349349976,0.99986732006073,1156,975,0.032204728573560715,0.999830961227417,0.9999157190322876,1200,1606,0.14107094705104828,0.9973962306976318,0.9978996515274048,1238,607,-0.0209649708122015,0.9861896634101868,0.9994075298309326,1557,1750,0.24695907533168793,0.9233457446098328,0.9963855743408203,1096,236,-0.1432228684425354,0.9917734265327454,0.9991138577461243,1514,2110,0.3110516667366028,0.9471923112869263,0.9987924098968506,1068,89,-0.1581796556711197,0.9873145222663879,0.9937844276428223,1526,2226,0.33000892400741577,0.9317106008529663,0.9957720637321472,1005,92,-0.19709454476833344,0.9895639419555664,0.9932090640068054,1470,2236,0.2811359465122223,0.9361862540245056,0.9953930377960205,1018,152,-0.16468791663646698,0.9900535345077515,0.9972422122955322,1471,2189,0.2893226146697998,0.9465058445930481,0.9980981945991516,2187,1187,-0.08101192116737366,0.9991913437843323,0.9990054965019226,2094,1585,0.08063439279794693,0.9974169731140137,0.9976465106010437,2585,1168,-0.5621180534362793,0.9951068162918091,0.9972177743911743,2295,2157,-0.07155715674161911,0.8782871961593628,0.9728929400444031,3346,1272,-0.5003198981285095,0.9535663723945618,0.833408534526825,2811,1864,0.25655290484428406,0.48855075240135193,0.8460992574691772,3567,1310,-0.497268944978714,0.8661951422691345,0.5163819789886475,2929,1739,0.2888539731502533,0.6098551750183105,0.849570631980896,3666,1418,-0.6262624859809875,0.8831139802932739,0.25610095262527466,3044,2215,0.27012261748313904,0.3300044536590576,0.5584689378738403
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133101.jpeg,42.4,34.2,711,1347,-0.09314800053834915,0.999998927116394,0.9999980926513672,689,1201,-0.05214071273803711,0.9999986886978149,0.9999946355819702,698,1173,-0.05241706222295761,0.9999977350234985,0.9999942779541016,700,1142,-0.052389420568943024,0.9999985694885254,0.9999908208847046,678,1399,-0.057844217866659164,0.9999992847442627,0.9999918937683105,705,1440,-0.05829611048102379,0.9999988079071045,0.9999908208847046,705,1366,-0.05855916813015938,0.9999990463256836,0.9999837875366211,794,1161,0.12394595891237259,0.999998927116394,0.999994158744812,828,1458,0.09915459156036377,0.9999979734420776,0.9999806880950928,856,1194,-0.02756369486451149,0.9999959468841553,0.9999902248382568,855,1391,-0.037610575556755066,0.999994158744812,0.9999736547470093,1197,1005,0.12844562530517578,0.9998526573181152,0.9999338388442993,1205,1590,0.16147178411483765,0.9989590644836426,0.9994978904724121,1486,774,0.022018209099769592,0.9520888328552246,0.9982467889785767,1457,1893,-0.03275468945503235,0.9130215048789978,0.9948000907897949,1064,779,-0.1431906670331955,0.9669376015663147,0.9998862743377686,1195,1809,-0.2587128281593323,0.8718247413635254,0.9992105960845947,976,792,-0.17244432866573334,0.9602082967758179,0.9994018077850342,1109,1890,-0.30208396911621094,0.8351981043815613,0.9976105690002441,962,849,-0.17362678050994873,0.9572373628616333,0.9996002316474915,1068,1819,-0.28549402952194214,0.8030533194541931,0.9984872341156006,1002,869,-0.14639411866664886,0.9418585896492004,0.9998486042022705,1101,1784,-0.25983887910842896,0.8029026389122009,0.9994038343429565,2119,1159,-0.041088905185461044,0.9998530149459839,0.9999608993530273,2099,1518,0.04075678810477257,0.9997273087501526,0.9999624490737915,2696,987,-0.25248464941978455,0.9582885503768921,0.9961769580841064,2419,2118,-0.15622660517692566,0.8375299572944641,0.991701066493988,3390,1238,-0.13988883793354034,0.8439828753471375,0.8590782880783081,2902,1691,0.08178063482046127,0.40673166513442993,0.9691763520240784,3490,1281,-0.13083215057849884,0.6148167848587036,0.6020327806472778,2971,1553,0.10844175517559052,0.5658588409423828,0.9599875211715698,3667,1364,-0.22344082593917847,0.5956623554229736,0.23918908834457397,3189,1979,0.0920807421207428,0.255438894033432,0.6576400399208069
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133202.jpeg,42.8,34.7,602,1473,-0.11261003464460373,0.9987192153930664,0.9990183115005493,550,1397,-0.11118709295988083,0.9974024891853333,0.9983499050140381,553,1378,-0.11158140003681183,0.9970935583114624,0.9984993934631348,558,1363,-0.11156874895095825,0.9980905652046204,0.9980313181877136,554,1421,-0.08294381946325302,0.9981830716133118,0.9981096982955933,556,1412,-0.08349509537220001,0.998410701751709,0.9986097812652588,558,1402,-0.08379366248846054,0.9990058541297913,0.9986628293991089,649,1216,-0.06654568761587143,0.9991281628608704,0.9990965127944946,636,1305,0.05773817375302315,0.9981774091720581,0.999268114566803,693,1429,-0.09005855768918991,0.9994893074035645,0.9997537732124329,690,1444,-0.05771138519048691,0.9994480013847351,0.9995452761650085,1078,984,0.03216184675693512,0.9996514320373535,0.9998607635498047,1020,1550,0.11276542395353317,0.9997801184654236,0.9996424913406372,1365,712,0.0188901424407959,0.9320680499076843,0.9990929365158081,1219,1851,0.1910390853881836,0.7458367347717285,0.9983513355255127,1008,772,-0.04544927924871445,0.9554427862167358,0.9999725818634033,971,2046,0.13605418801307678,0.9462912678718567,0.9999287128448486,924,794,-0.057101208716630936,0.9277291893959045,0.9999289512634277,904,2140,0.11749453097581863,0.9358943104743958,0.9998661279678345,907,834,-0.06377178430557251,0.9160768389701843,0.9999432563781738,849,2100,0.0953589454293251,0.936553418636322,0.9998810291290283,946,845,-0.045649606734514236,0.8706468939781189,0.9999725818634033,879,2047,0.12150757759809494,0.918687105178833,0.9999456405639648,1993,1121,0.049336884170770645,0.9997653365135193,0.999935507774353,2024,1544,-0.04931339994072914,0.9997953772544861,0.9998953342437744,2094,658,-0.27487650513648987,0.8050012588500977,0.9991683959960938,2525,1619,-0.4558992087841034,0.9376819729804993,0.9991717338562012,2777,683,-0.07925128936767578,0.558424174785614,0.9940699338912964,3171,1393,-0.26599058508872986,0.669944703578949,0.9563906788825989,2902,783,-0.06943488121032715,0.568190336227417,0.9844177961349487,3216,1397,-0.2522667944431305,0.3869864046573639,0.9370904564857483,2966,355,-0.25092992186546326,0.49248990416526794,0.9528534412384033,3294,1344,-0.45969271659851074,0.4940605163574219,0.8688316941261292
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133303.jpeg,42.4,35.1,588,1421,-0.1632142812013626,0.9998239874839783,0.9998453855514526,555,1343,-0.14869126677513123,0.999567449092865,0.9996864795684814,568,1292,-0.14902666211128235,0.9994727969169617,0.9996868371963501,576,1271,-0.14905041456222534,0.9996004700660706,0.9995549321174622,553,1367,-0.13169430196285248,0.9997712969779968,0.9996974468231201,558,1360,-0.13224321603775024,0.9997861981391907,0.9997761845588684,545,1375,-0.13250850141048431,0.9998621940612793,0.9997634291648865,691,1168,-0.05231519043445587,0.9996618032455444,0.9995960593223572,635,1285,0.020657120272517204,0.9996286630630493,0.9997853636741638,685,1394,-0.12460871040821075,0.9998949766159058,0.9999358654022217,676,1415,-0.10722876340150833,0.9999178647994995,0.999919056892395,1072,1024,0.008242110721766949,0.9998924732208252,0.9999202489852905,1009,1562,0.08460061997175217,0.999958872795105,0.9999350309371948,1441,828,-0.14614030718803406,0.9765050411224365,0.9991004467010498,1281,1895,0.050613854080438614,0.8333350419998169,0.9993143081665039,1062,709,-0.4486801028251648,0.9796428084373474,0.9999634027481079,1375,2258,-0.1553167700767517,0.9117721319198608,0.9996715784072876,972,642,-0.49980708956718445,0.966579020023346,0.9998923540115356,1433,2377,-0.193501278758049,0.8753120303153992,0.9989008903503418,923,677,-0.5151757001876831,0.9637106657028198,0.9999096393585205,1406,2387,-0.24718597531318665,0.8821058869361877,0.9990131855010986,948,719,-0.459867924451828,0.9456068873405457,0.9999587535858154,1397,2338,-0.18634380400180817,0.8793286681175232,0.9996140599250793,1922,1177,0.033127278089523315,0.9999011754989624,0.9999521970748901,1965,1582,-0.03340093791484833,0.9999382495880127,0.9999490976333618,2080,707,-0.2191811054944992,0.8910576105117798,0.9989720582962036,2407,1626,-0.48370158672332764,0.9742594957351685,0.999413013458252,2725,675,-0.013312471099197865,0.5913175940513611,0.9819642305374146,3168,1403,-0.38096845149993896,0.823523998260498,0.9571232199668884,2869,737,-0.003968578297644854,0.5209838151931763,0.9532172083854675,3225,1332,-0.3779628276824951,0.602759063243866,0.9167630076408386,2830,354,-0.15579205751419067,0.47888317704200745,0.883769154548645,3408,1423,-0.5717397928237915,0.6419886946678162,0.7536864876747131
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133404.jpeg,42.6,35.9,632,1391,-0.10566374659538269,0.9997277855873108,0.9998360872268677,595,1311,-0.0855536013841629,0.9995099306106567,0.9996627569198608,606,1287,-0.08581328392028809,0.9993715882301331,0.999667763710022,616,1219,-0.08582042157649994,0.999657392501831,0.9995655417442322,597,1355,-0.0724606066942215,0.9996204376220703,0.9995775818824768,606,1353,-0.07294169813394547,0.9995148181915283,0.9996356964111328,614,1351,-0.07312623411417007,0.9997140765190125,0.9995798468589783,714,1125,0.01132943108677864,0.9997679591178894,0.9997486472129822,685,1288,0.06854556500911713,0.9994263648986816,0.9997161030769348,732,1330,-0.06759827584028244,0.9998568296432495,0.9999133348464966,724,1375,-0.05458981543779373,0.9998507499694824,0.9998286962509155,1107,1034,0.08038339763879776,0.9998252987861633,0.999862551689148,1001,1528,0.10774707794189453,0.9998983144760132,0.9997723698616028,1453,818,-0.03921567648649216,0.9560851454734802,0.9990426898002625,944,1878,0.1506677120923996,0.9558041095733643,0.9994182586669922,1021,754,-0.18061310052871704,0.9654430150985718,0.999981164932251,659,1646,0.2091072052717209,0.9728878736495972,0.9999830722808838,914,736,-0.20319248735904694,0.9385528564453125,0.9999401569366455,575,1598,0.20446300506591797,0.9327495098114014,0.9999464750289917,874,799,-0.19242891669273376,0.9253603219985962,0.9999539852142334,595,1526,0.21720650792121887,0.919494092464447,0.9999557733535767,901,830,-0.17593364417552948,0.8808355331420898,0.9999810457229614,644,1525,0.21297933161258698,0.8999851942062378,0.9999830722808838,1970,1206,0.04989755153656006,0.9998186230659485,0.9999326467514038,2012,1600,-0.049890413880348206,0.9999033212661743,0.9999127388000488,2089,705,-0.1750188022851944,0.7551394104957581,0.9986935257911682,2457,1699,-0.5016931891441345,0.9747744798660278,0.9996206760406494,2663,879,0.007598024792969227,0.4110665023326874,0.9955310225486755,3214,1479,-0.41920968890190125,0.809269368648529,0.9736296534538269,2788,965,0.019175438210368156,0.4472976624965668,0.9892351031303406,3254,1412,-0.41398435831069946,0.5339214205741882,0.9481740593910217,2795,544,-0.10193105041980743,0.32772693037986755,0.9644721150398254,3444,1448,-0.591865599155426,0.6238248944282532,0.8424673080444336
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133506.jpeg,42.5,35.8,576,1394,-0.17711393535137177,0.999834418296814,0.9994381070137024,538,1319,-0.17822818458080292,0.9997854828834534,0.9992849230766296,547,1308,-0.17864614725112915,0.9998016953468323,0.9993699193000793,575,1275,-0.17869944870471954,0.9998082518577576,0.9992522597312927,533,1322,-0.14424681663513184,0.9998127818107605,0.999116837978363,532,1329,-0.14477130770683289,0.9998586177825928,0.9992952346801758,526,1330,-0.14505518972873688,0.9998817443847656,0.9992994070053101,700,1132,-0.1379394233226776,0.999914288520813,0.9994860887527466,632,1229,0.010335201397538185,0.9998199343681335,0.9994722008705139,679,1389,-0.157953679561615,0.9998972415924072,0.9998730421066284,673,1400,-0.11857215315103531,0.9999058246612549,0.9997838139533997,1114,1045,-0.13620178401470184,0.9998431205749512,0.9999583959579468,1006,1570,0.12996503710746765,0.9998488426208496,0.9998610019683838,1511,901,-0.25595390796661377,0.9695150852203369,0.9992800354957581,1205,1879,0.09375276416540146,0.8234626054763794,0.9987043142318726,1200,727,-0.4350470006465912,0.9903046488761902,0.9999860525131226,949,2087,-0.15431438386440277,0.9722949862480164,0.9999125003814697,1114,639,-0.46750780940055847,0.9882949590682983,0.9999698400497437,856,2173,-0.1831786334514618,0.9761849045753479,0.9998289346694946,1048,673,-0.48516038060188293,0.9871438145637512,0.9999668598175049,807,2141,-0.20881083607673645,0.977670431137085,0.9998406171798706,1075,729,-0.4431617558002472,0.9798292517662048,0.9999836683273315,839,2097,-0.1756679266691208,0.9776948094367981,0.9999232292175293,1985,1174,-0.061368003487586975,0.9999885559082031,0.9999957084655762,2059,1541,0.06119038537144661,0.9999872446060181,0.9999940395355225,2133,754,-0.6025679111480713,0.997772753238678,0.9998140931129456,2427,1831,-0.3722904324531555,0.9929178357124329,0.9997407793998718,2641,339,-0.5219047665596008,0.9918571710586548,0.9995161294937134,2579,1162,-0.22017207741737366,0.9509047865867615,0.9998345375061035,2703,328,-0.5173767805099487,0.9787142872810364,0.9986922144889832,2523,1054,-0.2029389888048172,0.9356839656829834,0.9997922778129578,2892,274,-0.702539324760437,0.9902241826057434,0.9944359064102173,2820,1037,-0.34176701307296753,0.9461996555328369,0.9988947510719299
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133607.jpeg,42.0,35.0,1022,805,-0.3378905951976776,0.9999821186065674,0.9999932050704956,1003,709,-0.2938206195831299,0.999966025352478,0.9999843835830688,1031,695,-0.294226735830307,0.999950647354126,0.9999815225601196,1056,684,-0.2942836582660675,0.9999600648880005,0.9999669790267944,910,752,-0.30907371640205383,0.9999754428863525,0.9999788999557495,869,775,-0.30960988998413086,0.9999682903289795,0.9999773502349854,829,803,-0.3098773956298828,0.9999749660491943,0.9999634027481079,1082,692,-0.060419775545597076,0.9999480247497559,0.9999498128890991,754,902,-0.1434469074010849,0.9999262094497681,0.9999457597732544,1103,838,-0.24737370014190674,0.9998668432235718,0.999925971031189,982,919,-0.27509209513664246,0.9999397993087769,0.9999431371688843,1270,863,0.06430942565202713,0.9997488856315613,0.9997352957725525,948,1349,-0.058281369507312775,0.9999263286590576,0.9996401071548462,1608,810,0.033440351486206055,0.8382365107536316,0.9981170892715454,1048,1741,-0.25914981961250305,0.9784653186798096,0.9919729232788086,1255,548,-0.09099314361810684,0.8834327459335327,0.9998501539230347,842,1486,-0.44230759143829346,0.9777811169624329,0.9996739625930786,1191,445,-0.10354459285736084,0.8351240158081055,0.9995126724243164,764,1447,-0.4846881330013275,0.9491223096847534,0.999036431312561,1148,475,-0.11098400503396988,0.8130174279212952,0.9995729327201843,773,1370,-0.46326032280921936,0.943298876285553,0.9993950128555298,1160,532,-0.0943090170621872,0.786118745803833,0.9998157620429993,815,1365,-0.4400382339954376,0.9326728582382202,0.9997437596321106,2022,1200,0.06900466233491898,0.9994150400161743,0.99977046251297,2038,1571,-0.06941622495651245,0.9995318651199341,0.9995229244232178,2297,789,-0.11574576795101166,0.8628345131874084,0.9984108209609985,2494,1675,-0.4923340380191803,0.9655902981758118,0.9986904263496399,2987,537,-0.09275473654270172,0.8173084855079651,0.9623491764068604,3169,1501,-0.36778563261032104,0.8172542452812195,0.9543597102165222,3094,600,-0.09995093196630478,0.7383956909179688,0.8916056752204895,3252,1436,-0.3573113977909088,0.6289290189743042,0.9225268959999084,3169,311,-0.21350663900375366,0.7261350154876709,0.6539825797080994,3472,1532,-0.47695693373680115,0.6210792660713196,0.6835339665412903
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133708.jpeg,42.3,34.5,1021,665,-0.2826952040195465,0.9999803304672241,0.9999704360961914,976,599,-0.23924851417541504,0.9999632835388184,0.999925971031189,993,583,-0.23964276909828186,0.9999417066574097,0.9999090433120728,1004,573,-0.23970678448677063,0.9999504089355469,0.9998353719711304,902,670,-0.2596225440502167,0.9999796152114868,0.9999237060546875,872,699,-0.26012322306632996,0.9999743700027466,0.9999223947525024,843,727,-0.2603955566883087,0.9999797344207764,0.9998793601989746,1005,612,-0.010115519165992737,0.9999315738677979,0.9997729659080505,778,856,-0.1080053523182869,0.9999525547027588,0.9997977614402771,1102,713,-0.1934252381324768,0.9997056126594543,0.9995144605636597,1025,788,-0.22513391077518463,0.9998363256454468,0.999517560005188,1273,792,0.0224225502461195,0.9981999397277832,0.997784435749054,987,1316,0.006825614254921675,0.9986078143119812,0.9967586398124695,1627,726,-0.1327744424343109,0.5606650114059448,0.9888402819633484,1063,1675,-0.20780879259109497,0.9658907055854797,0.9877071976661682,1450,348,-0.3905583322048187,0.6454627513885498,0.997376561164856,684,1609,-0.4463687241077423,0.9771191477775574,0.9983645081520081,1397,199,-0.4289364516735077,0.6357682347297668,0.9865516424179077,568,1671,-0.4864054322242737,0.961516797542572,0.9901449680328369,1318,223,-0.44433847069740295,0.6273442506790161,0.9887499809265137,551,1609,-0.48709872364997864,0.9597187638282776,0.9942649006843567,1327,304,-0.4046723544597626,0.611663818359375,0.9956875443458557,608,1573,-0.4562229514122009,0.9565275311470032,0.9980196952819824,2135,1143,-0.02183019183576107,0.999494194984436,0.9997907280921936,2067,1509,0.021452033892273903,0.9995532631874084,0.9998130202293396,2536,904,-0.37978440523147583,0.6656808853149414,0.9848583936691284,2265,1969,-0.4224541485309601,0.6345710158348083,0.9885538816452026,3187,945,-0.3539697527885437,0.42888587713241577,0.7520012259483337,2897,1663,-0.19043700397014618,0.18659859895706177,0.961823046207428,3358,1014,-0.3551308810710907,0.31639596819877625,0.5426722168922424,2958,1546,-0.1642015427350998,0.2897047996520996,0.9587883353233337,3616,989,-0.44025611877441406,0.22671781480312347,0.1781308501958847,3177,1884,-0.19401191174983978,0.0852135717868805,0.6328403949737549
True,/data/uabcvmsc/shared/newborn/32/05.09.24/HM20240905133810.jpeg,42.1,34.1,1054,588,-0.2058194875717163,0.9998102784156799,0.9996563196182251,986,553,-0.16738688945770264,0.9995418787002563,0.9993547797203064,994,554,-0.16777627170085907,0.9994173049926758,0.9993626475334167,1004,553,-0.16789889335632324,0.9995689988136292,0.9990949630737305,956,575,-0.19213064014911652,0.9997182488441467,0.9991652965545654,938,597,-0.19260402023792267,0.9996639490127563,0.9991827607154846,914,630,-0.19287331402301788,0.9997500777244568,0.9988553524017334,977,645,0.02240137569606304,0.9995624423027039,0.9991262555122375,820,806,-0.09221101552248001,0.9994507431983948,0.9984097480773926,1109,654,-0.13074882328510284,0.99921715259552,0.9989073276519775,1067,705,-0.16796377301216125,0.9994363188743591,0.9986112117767334,1263,799,0.03229556605219841,0.9993174076080322,0.9988203644752502,1023,1296,0.027047833427786827,0.9987624883651733,0.9963933825492859,1613,704,-0.07240816950798035,0.8574852347373962,0.9956319332122803,1231,1649,-0.10911033302545547,0.9566015005111694,0.9903590083122253,1308,480,-0.2897476851940155,0.8769084811210632,0.9993385672569275,924,1484,-0.2593019902706146,0.9427122473716736,0.9988803267478943,1237,385,-0.32502585649490356,0.8359547853469849,0.9972436428070068,834,1451,-0.28963378071784973,0.9064958095550537,0.99598228931427,1182,428,-0.33090630173683167,0.8274856209754944,0.9975997805595398,827,1387,-0.28635767102241516,0.8978192210197449,0.9971761703491211,1196,483,-0.2965209186077118,0.797296941280365,0.9989739656448364,869,1383,-0.26378190517425537,0.8833954334259033,0.9988424181938171,2166,1201,-0.025540703907608986,0.9980031847953796,0.998235821723938,2094,1606,0.02520349994301796,0.9976634979248047,0.997805655002594,2561,1009,-0.3579217493534088,0.6912591457366943,0.9631854891777039,2375,2129,-0.3335224986076355,0.6299363970756531,0.9472737312316895,3289,911,-0.33852189779281616,0.3166293203830719,0.4717648923397064,3023,2059,-0.16019265353679657,0.195854052901268,0.7460021376609802,3517,942,-0.3427686393260956,0.16400058567523956,0.2617429196834564,3116,1982,-0.143795907497406,0.1859777420759201,0.7281436324119568,3647,969,-0.443699449300766,0.176872119307518,0.12688371539115906,3245,2319,-0.2015104740858078,0.08389491587877274,0.32178500294685364
