Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041206.jpeg,38.7,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041308.jpeg,38.9,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041409.jpeg,38.9,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041511.jpeg,38.8,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041613.jpeg,38.9,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041714.jpeg,39.1,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041816.jpeg,38.8,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614041917.jpeg,38.9,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042019.jpeg,39.0,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042121.jpeg,38.9,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042222.jpeg,39.0,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042324.jpeg,39.2,33.3
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042426.jpeg,39.1,33.4
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042528.jpeg,39.3,33.4
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042629.jpeg,39.1,33.4
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042731.jpeg,39.0,33.5
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042833.jpeg,39.1,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614042935.jpeg,39.0,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043036.jpeg,39.1,33.4
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043138.jpeg,38.9,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043239.jpeg,39.0,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043341.jpeg,38.8,33.3
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043443.jpeg,39.1,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043544.jpeg,39.1,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043646.jpeg,38.8,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043748.jpeg,38.8,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043849.jpeg,39.0,33.3
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614043951.jpeg,38.9,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044053.jpeg,38.8,32.9
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044155.jpeg,38.9,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044257.jpeg,38.9,33.4
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044358.jpeg,38.7,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044500.jpeg,39.0,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044602.jpeg,38.9,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044703.jpeg,38.8,33.3
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044805.jpeg,38.8,33.0
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614044906.jpeg,38.9,33.0
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614045008.jpeg,38.8,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614045110.jpeg,38.7,33.1
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614045211.jpeg,38.8,33.2
True,/data/uabcvmsc/shared/newborn/43/9.11.24/HM20240614045313.jpeg,38.8,33.0
