Process,Image Path,Max Temp,Min Temp,X_0,Y_0,Z_0,Vis_0,Pres_0,X_1,Y_1,Z_1,Vis_1,Pres_1,X_2,Y_2,Z_2,Vis_2,Pres_2,X_3,Y_3,Z_3,Vis_3,Pres_3,X_4,Y_4,Z_4,Vis_4,Pres_4,X_5,Y_5,Z_5,Vis_5,Pres_5,X_6,Y_6,Z_6,Vis_6,Pres_6,X_7,Y_7,Z_7,Vis_7,Pres_7,X_8,Y_8,Z_8,Vis_8,Pres_8,X_9,Y_9,Z_9,Vis_9,Pres_9,X_10,Y_10,Z_10,Vis_10,Pres_10,X_11,Y_11,Z_11,Vis_11,Pres_11,X_12,Y_12,Z_12,Vis_12,Pres_12,X_13,Y_13,Z_13,Vis_13,Pres_13,X_14,Y_14,Z_14,Vis_14,Pres_14,X_15,Y_15,Z_15,Vis_15,Pres_15,X_16,Y_16,Z_16,Vis_16,Pres_16,X_17,Y_17,Z_17,Vis_17,Pres_17,X_18,Y_18,Z_18,Vis_18,Pres_18,X_19,Y_19,Z_19,Vis_19,Pres_19,X_20,Y_20,Z_20,Vis_20,Pres_20,X_21,Y_21,Z_21,Vis_21,Pres_21,X_22,Y_22,Z_22,Vis_22,Pres_22,X_23,Y_23,Z_23,Vis_23,Pres_23,X_24,Y_24,Z_24,Vis_24,Pres_24,X_25,Y_25,Z_25,Vis_25,Pres_25,X_26,Y_26,Z_26,Vis_26,Pres_26,X_27,Y_27,Z_27,Vis_27,Pres_27,X_28,Y_28,Z_28,Vis_28,Pres_28,X_29,Y_29,Z_29,Vis_29,Pres_29,X_30,Y_30,Z_30,Vis_30,Pres_30,X_31,Y_31,Z_31,Vis_31,Pres_31,X_32,Y_32,Z_32,Vis_32,Pres_32,torso_x,torso_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y,torso_temp,left_hand_temp,right_hand_temp,left_foot_temp,right_foot_temp
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110033.jpeg,38.3,24.2,1583,912,-0.081800676882267,0.9981082677841187,0.9917129278182983,1487,962,-0.04908953979611397,0.9951919317245483,0.9872050285339355,1481,978,-0.04955846816301346,0.9953283071517944,0.9901729822158813,1474,994,-0.049666546285152435,0.997054934501648,0.9892682433128357,1488,972,-0.08434217423200607,0.996828019618988,0.9821338057518005,1482,994,-0.08479589968919754,0.9969459176063538,0.9847116470336914,1474,1020,-0.08505059033632278,0.9979572296142578,0.9836081862449646,1496,1131,0.08339424431324005,0.9983324408531189,0.9951280355453491,1485,1201,-0.07151942700147629,0.9954020977020264,0.9833678007125854,1666,966,-0.029299471527338028,0.9992096424102783,0.9986598491668701,1664,985,-0.07864917814731598,0.9991487264633179,0.9970616698265076,1982,1073,0.11764798313379288,0.9999058246612549,0.9998025298118591,1718,1674,-0.046412236988544464,0.999592125415802,0.99826580286026,2478,1040,-0.0036532969679683447,0.7672193050384521,0.9961438179016113,2033,2120,-0.14200885593891144,0.8915492296218872,0.9917832612991333,1972,841,-0.3465067744255066,0.919403076171875,0.9998928308486938,1540,1971,-0.25624382495880127,0.961787223815918,0.9995900988578796,1861,848,-0.39707615971565247,0.895832359790802,0.999639630317688,1429,2032,-0.2974068522453308,0.9435184001922607,0.9986225366592407,1830,902,-0.40175357460975647,0.8887822031974792,0.9997255206108093,1401,1947,-0.299341082572937,0.938936710357666,0.9989394545555115,1872,927,-0.3549562990665436,0.8541151881217957,0.9998806715011597,1463,1899,-0.262469619512558,0.9221497178077698,0.9995841383934021,2780,1594,0.054692260921001434,0.9959352016448975,0.9938661456108093,2698,2006,-0.05514884367585182,0.9938312768936157,0.987064003944397,3115,1213,-0.16528388857841492,0.14225813746452332,0.8882788419723511,3136,2214,-0.06843999028205872,0.0386359840631485,0.6945316195487976,3848,1642,-0.11355603486299515,0.029656725004315376,0.3841915428638458,3613,2356,0.19154620170593262,0.009181327186524868,0.1268613487482071,3947,1735,-0.11347927153110504,0.041261300444602966,0.20834143459796906,3696,2367,0.21717998385429382,0.011505713686347008,0.14844509959220886,4103,1710,-0.22798560559749603,0.024528225883841515,0.15429441630840302,3790,2404,0.14935070276260376,0.00538294855505228,0.10146617144346237,1850,1374,1458,1962,1884,880,None,None,None,None,37.58,37.58,35.42,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110135.jpeg,38.4,24.1,1633,897,-0.12297406792640686,0.9957030415534973,0.983111560344696,1531,928,-0.09450403600931168,0.9884646534919739,0.9748537540435791,1526,940,-0.09507966786623001,0.9886218905448914,0.9812585711479187,1520,954,-0.09522522985935211,0.9933423399925232,0.9794347882270813,1528,938,-0.1358252316713333,0.9926689863204956,0.965568482875824,1523,959,-0.13630352914333344,0.992723286151886,0.9707570672035217,1517,987,-0.1366000473499298,0.9953095316886902,0.9688062071800232,1519,1089,0.03602056950330734,0.996847927570343,0.9931817650794983,1512,1154,-0.14718018472194672,0.9899939894676208,0.9720948338508606,1714,953,-0.06860945373773575,0.9982399940490723,0.9971664547920227,1706,971,-0.12590013444423676,0.9981325268745422,0.9938135147094727,1972,1109,0.0839853584766388,0.9999268054962158,0.9998469352722168,1687,1656,-0.08740006387233734,0.9995080232620239,0.9975793957710266,2401,990,0.10829242318868637,0.5619038939476013,0.9978808164596558,1985,2086,-0.1051575317978859,0.7995359301567078,0.9910650849342346,1979,794,-0.060544293373823166,0.8140362501144409,0.9999319314956665,1559,2114,-0.16365842521190643,0.9259681105613708,0.9991950392723083,1886,727,-0.08286497741937637,0.7485674619674683,0.9997579455375671,1439,2203,-0.19018997251987457,0.9016618132591248,0.9970967769622803,1835,798,-0.1005474105477333,0.7319207191467285,0.9997888207435608,1395,2136,-0.20922520756721497,0.9008463025093079,0.9975714087486267,1863,847,-0.07090739905834198,0.6856592297554016,0.9999125003814697,1443,2086,-0.1758195012807846,0.871448278427124,0.9990818500518799,2723,1525,0.05189148709177971,0.9972507357597351,0.9971120357513428,2591,1913,-0.05226350203156471,0.9950430393218994,0.9926005005836487,3158,1201,-0.09041949361562729,0.14433687925338745,0.9579805135726929,3075,2135,-0.012570410035550594,0.022143475711345673,0.8282415270805359,3791,1596,-0.033778898417949677,0.03069387748837471,0.5486839413642883,3424,2410,0.2928291857242584,0.005789211019873619,0.1852458268404007,3872,1690,-0.03265324980020523,0.033053867518901825,0.31680962443351746,3492,2433,0.32311660051345825,0.0073971226811409,0.22840751707553864,4038,1652,-0.13420222699642181,0.02111203595995903,0.2045106142759323,3583,2508,0.27564680576324463,0.0033023422583937645,0.13901640474796295,1830,1382,1459,2135,1900,773,None,None,None,None,37.67,nan,28.36,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110237.jpeg,38.4,24.6,1620,890,-0.06751149147748947,0.9968768358230591,0.9921849370002747,1507,943,-0.03991832956671715,0.9910433292388916,0.9890145659446716,1497,960,-0.04050852730870247,0.9910300970077515,0.9915709495544434,1487,977,-0.040582623332738876,0.9942120909690857,0.9907762408256531,1509,946,-0.08693412691354752,0.9943534135818481,0.9857143759727478,1501,966,-0.08759613335132599,0.9949436783790588,0.9890300631523132,1492,989,-0.08794321864843369,0.9968681931495667,0.9889201521873474,1493,1103,0.08493392914533615,0.9961464405059814,0.9955998659133911,1481,1141,-0.12525789439678192,0.9929454922676086,0.9893884062767029,1700,971,-0.013835974968969822,0.9984896183013916,0.9986745119094849,1692,978,-0.07954242080450058,0.9983530044555664,0.997295081615448,1961,1131,0.15783722698688507,0.9998903274536133,0.9998974800109863,1687,1624,-0.11782307177782059,0.9997437596321106,0.9995579123497009,2472,1099,0.17493246495723724,0.8391456604003906,0.9993399977684021,2009,2069,-0.1102822795510292,0.9386647939682007,0.9986934065818787,2080,803,-0.08586053550243378,0.9237797856330872,0.9999510049819946,1582,2186,-0.13814404606819153,0.9656720757484436,0.9994964599609375,2000,735,-0.1119568943977356,0.886651873588562,0.9997974038124084,1460,2292,-0.1720287799835205,0.9417825937271118,0.9977043271064758,1932,780,-0.1482107937335968,0.8857499361038208,0.9998154044151306,1409,2226,-0.1997452825307846,0.9427468776702881,0.9975937008857727,1958,828,-0.10627048462629318,0.8740745782852173,0.9999140501022339,1457,2171,-0.15452075004577637,0.9346069693565369,0.999054491519928,2800,1745,0.0985715240240097,0.9964014291763306,0.9961179494857788,2623,2046,-0.09885939955711365,0.9965014457702637,0.9945529103279114,3537,1890,0.30031904578208923,0.021666619926691055,0.7000419497489929,3370,2361,-0.039900705218315125,0.04277919605374336,0.6742870807647705,4107,2333,0.5279963612556458,0.003559635952115059,0.10489039123058319,4051,2728,0.19034269452095032,0.01000420656055212,0.04488062858581543,4170,2410,0.5438364148139954,0.00652898196130991,0.05709073692560196,4135,2800,0.20974873006343842,0.008162925019860268,0.04468300938606262,4330,2448,0.47856971621513367,0.003855464281514287,0.08777986466884613,4318,2746,0.11716083437204361,0.005909872241318226,0.03382590040564537,1824,1378,1477,2219,1992,786,None,None,None,None,37.70,nan,28.71,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110339.jpeg,38.4,24.4,1632,886,0.17655231058597565,0.999749481678009,0.9996004700660706,1534,926,0.23140020668506622,0.9994619488716125,0.9994221925735474,1523,940,0.23103725910186768,0.9994612336158752,0.9994920492172241,1512,955,0.230930358171463,0.9995818734169006,0.9993813037872314,1529,935,0.190582737326622,0.9997193217277527,0.9992908239364624,1517,955,0.19020837545394897,0.9997472167015076,0.9993501305580139,1504,977,0.18998806178569794,0.9998005032539368,0.9992062449455261,1510,1072,0.4235208034515381,0.9997825026512146,0.9997707009315491,1489,1140,0.24035923182964325,0.999610960483551,0.9992769360542297,1711,948,0.24582983553409576,0.9997959733009338,0.9998477697372437,1704,964,0.18928678333759308,0.9998210072517395,0.9996999502182007,1994,1084,0.4339681565761566,0.9999539852142334,0.999933123588562,1673,1675,0.2505587339401245,0.9998114705085754,0.9991901516914368,2479,1090,0.35134074091911316,0.3213097155094147,0.9967605471611023,2006,2086,0.11831147968769073,0.6106067299842834,0.9869306087493896,2232,716,0.051758818328380585,0.7446293234825134,0.9997792840003967,1579,2092,-0.0674075037240982,0.9305925369262695,0.9994004964828491,2170,633,0.01545571070164442,0.7262831330299377,0.9994021654129028,1466,2161,-0.1096753478050232,0.9290819764137268,0.9985608458518982,2107,631,-0.005288226529955864,0.7174251079559326,0.9994670748710632,1424,2093,-0.1199844479560852,0.9265602827072144,0.9989462494850159,2130,668,0.03487132862210274,0.6751108765602112,0.9997684359550476,1469,2043,-0.07905880361795425,0.8959857821464539,0.9995404481887817,2639,1525,0.038751449435949326,0.9985602498054504,0.9974178075790405,2481,1958,-0.03918374329805374,0.9975348711013794,0.9934258460998535,2844,1002,-0.3736024498939514,0.6255266070365906,0.9705250263214111,2842,2169,-0.34119728207588196,0.16940192878246307,0.8747618198394775,3392,1546,-0.48819151520729065,0.143368199467659,0.6107574105262756,3167,2395,-0.18227458000183105,0.017000554129481316,0.2792802155017853,3673,1628,-0.5049643516540527,0.22044041752815247,0.3569328784942627,3247,2398,-0.16575057804584503,0.04183027148246765,0.3033616840839386,3845,1599,-0.6607824563980103,0.1283879578113556,0.16697460412979126,3307,2542,-0.2575361132621765,0.015651507303118706,0.15004047751426697,1834,1380,1484,2097,2170,660,None,None,None,None,37.69,nan,28.57,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110440.jpeg,38.4,24.6,1606,864,-0.09613143652677536,0.999933123588562,0.9998815059661865,1498,930,-0.06146630644798279,0.9998570680618286,0.999906063079834,1490,952,-0.06207970529794693,0.9998764991760254,0.9999353885650635,1483,975,-0.06209877133369446,0.9999139308929443,0.999936580657959,1493,938,-0.12319127470254898,0.9998661279678345,0.9997997879981995,1483,963,-0.12392433732748032,0.9998760223388672,0.9998123049736023,1474,990,-0.12421203404664993,0.9998853206634521,0.9997575879096985,1503,1121,0.0945563018321991,0.9999502897262573,0.9999604225158691,1489,1149,-0.18329215049743652,0.9997648596763611,0.9996040463447571,1697,954,-0.02827617898583412,0.9999279975891113,0.9999278783798218,1685,960,-0.11408068239688873,0.9999021291732788,0.9997521042823792,2000,1154,0.1965177208185196,0.9999665021896362,0.9999839067459106,1696,1613,-0.23216794431209564,0.9997816681861877,0.9996381998062134,2507,1058,0.2582542598247528,0.9336023926734924,0.9994829893112183,1934,2154,-0.37000828981399536,0.956121027469635,0.989075779914856,2812,619,0.011524301022291183,0.9647418856620789,0.9979677796363831,2166,2600,-0.5021247863769531,0.7138389348983765,0.8303706645965576,2899,531,-0.0075736744329333305,0.9442185759544373,0.9913244247436523,2245,2792,-0.5586687326431274,0.5666361451148987,0.5883080363273621,2861,486,-0.10145560652017593,0.9586831331253052,0.9905858635902405,2266,2789,-0.6084014177322388,0.6208769083023071,0.5789879560470581,2841,531,-0.035074301064014435,0.9584141373634338,0.9943353533744812,2267,2728,-0.5318583250045776,0.632415771484375,0.7306869029998779,3024,1732,0.1446020007133484,0.973995566368103,0.9582916498184204,2910,2085,-0.14520937204360962,0.9617210626602173,0.8932403922080994,4054,1702,0.2943985164165497,0.09664120525121689,0.46863502264022827,3822,2305,-0.11522959917783737,0.16749973595142365,0.21411308646202087,4886,2103,0.48359405994415283,0.0422777384519577,0.1453963667154312,4756,2601,0.2758159339427948,0.05412961170077324,0.04988675191998482,4985,2181,0.4879593253135681,0.04300280287861824,0.08585860580205917,4865,2672,0.30687886476516724,0.029435843229293823,0.062329310923814774,5141,2211,0.3041950464248657,0.05033930763602257,0.11688444763422012,5076,2556,0.14633601903915405,0.03962181508541107,0.06743214279413223,1848,1384,2166,2600,None,None,None,None,None,None,37.70,nan,nan,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110542.jpeg,38.4,24.5,1619,870,-0.17791800200939178,0.9998388290405273,0.9991532564163208,1498,948,-0.13858188688755035,0.9996956586837769,0.9995212554931641,1494,971,-0.13931435346603394,0.9997621178627014,0.9996979236602783,1492,994,-0.1393747627735138,0.9998316764831543,0.9997228980064392,1494,957,-0.21490532159805298,0.999723494052887,0.9988534450531006,1487,985,-0.21558935940265656,0.9997478127479553,0.9989207983016968,1482,1014,-0.21592159569263458,0.999763548374176,0.9986262321472168,1517,1145,0.039347246289253235,0.9999204874038696,0.9998557567596436,1506,1177,-0.3028081953525543,0.99954754114151,0.9977691173553467,1711,954,-0.10093741118907928,0.9998342990875244,0.9996057152748108,1702,960,-0.20599006116390228,0.9997722506523132,0.9984619617462158,2035,1152,0.1774812638759613,0.9998836517333984,0.9999254941940308,1779,1677,-0.3591049611568451,0.9988877177238464,0.9966457486152649,2501,1061,0.22480042278766632,0.8465646505355835,0.9988653659820557,2051,2282,-0.48552316427230835,0.94327712059021,0.9445049166679382,2701,553,-0.09797745943069458,0.9285403490066528,0.9957801103591919,2209,2686,-0.57780921459198,0.5193609595298767,0.49307650327682495,2734,447,-0.1271640807390213,0.9099345207214355,0.9847686290740967,2195,2827,-0.6435140371322632,0.4091309905052185,0.29001063108444214,2668,404,-0.22404912114143372,0.9311522245407104,0.9827578663825989,2179,2825,-0.6864637136459351,0.45697033405303955,0.28219008445739746,2655,450,-0.14871372282505035,0.9298893213272095,0.9893998503684998,2191,2763,-0.604954183101654,0.46148720383644104,0.41685983538627625,3115,1784,0.18844172358512878,0.968794584274292,0.9501007795333862,3040,2181,-0.18877013027668,0.9493801593780518,0.8467403054237366,4091,1636,0.4318464696407318,0.09222206473350525,0.539781928062439,4012,2314,-0.11494489014148712,0.28766390681266785,0.21352025866508484,5011,2042,0.6991350650787354,0.043151162564754486,0.132533997297287,4928,2549,0.3169749081134796,0.08628666400909424,0.03767489641904831,5128,2128,0.709949254989624,0.05044782906770706,0.08108045905828476,5036,2624,0.3525375723838806,0.04962646961212158,0.05000519007444382,5297,2129,0.5222442150115967,0.05806289240717888,0.12804892659187317,5254,2435,0.18144071102142334,0.05983559042215347,0.057462360709905624,1907,1414,None,None,None,None,None,None,None,None,34.20,nan,nan,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110644.jpeg,38.4,24.3,1637,923,0.09696348756551743,0.999794065952301,0.9995368719100952,1526,958,0.13610681891441345,0.9996883869171143,0.9992427825927734,1520,968,0.13557647168636322,0.9996002316474915,0.9993212223052979,1515,978,0.13576462864875793,0.9996947050094604,0.9992313385009766,1521,976,0.09771484136581421,0.9998277425765991,0.9993026256561279,1513,1000,0.09714362025260925,0.9998546838760376,0.9995156526565552,1503,1025,0.09680254012346268,0.999900221824646,0.9995529055595398,1527,1123,0.2882869839668274,0.9998214840888977,0.9995750784873962,1506,1199,0.1127452477812767,0.9998468160629272,0.9996209144592285,1729,979,0.153943732380867,0.9999040365219116,0.9998747110366821,1721,1001,0.09886670857667923,0.999902606010437,0.9997900128364563,2027,1111,0.31145039200782776,0.9998533725738525,0.999893069267273,1785,1685,0.08364147692918777,0.9998118281364441,0.9998421669006348,2641,1068,0.325876921415329,0.32838696241378784,0.9937605261802673,2123,2101,-0.2011760026216507,0.9391623139381409,0.994940996170044,3014,1168,0.09348238259553909,0.48564454913139343,0.9923893809318542,1625,2072,-0.5694867968559265,0.9953638315200806,0.9998520612716675,3152,1176,0.06570903211832047,0.5799906849861145,0.9802794456481934,1480,2135,-0.6607323288917542,0.9946914315223694,0.9996547698974609,3039,1254,0.01690707728266716,0.6101299524307251,0.9814314842224121,1449,2064,-0.657508373260498,0.9950225353240967,0.9997625946998596,3036,1248,0.07047203928232193,0.5634781122207642,0.988654613494873,1512,2021,-0.5810402035713196,0.9924506545066833,0.9998849630355835,3052,1422,0.07537149637937546,0.9873961806297302,0.9889469742774963,2920,1899,-0.07584122568368912,0.990478515625,0.9917418956756592,3255,911,-0.04629785567522049,0.19647221267223358,0.6692736744880676,2265,2019,-0.6987937092781067,0.6671475768089294,0.9467359781265259,4368,1153,-0.08930095285177231,0.15611545741558075,0.23826903104782104,3721,1876,-0.654234766960144,0.26894670724868774,0.8038759827613831,4514,1210,-0.10149539262056351,0.1426209807395935,0.1517418771982193,3895,1870,-0.6452136635780334,0.23404301702976227,0.7512737512588501,4712,1237,-0.29296958446502686,0.16528579592704773,0.11826727539300919,4159,1695,-0.8049588799476624,0.2562711238861084,0.363402783870697,1906,1398,1516,2073,None,None,None,None,None,None,32.70,nan,nan,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110746.jpeg,38.3,24.5,1704,898,-0.1227043941617012,0.9995681643486023,0.997938334941864,1607,924,-0.09019970893859863,0.9991330504417419,0.9984337687492371,1598,938,-0.09083735197782516,0.9992515444755554,0.9990347623825073,1588,953,-0.09089279174804688,0.9995546936988831,0.9991163611412048,1604,938,-0.1526428610086441,0.9993008375167847,0.9963639378547668,1593,962,-0.15325205028057098,0.9992775321006775,0.9965993762016296,1579,989,-0.15350006520748138,0.9994052648544312,0.9957658052444458,1566,1105,0.06987059116363525,0.9998083710670471,0.9997138381004333,1547,1161,-0.21223564445972443,0.9987762570381165,0.9950441122055054,1780,976,-0.053393375128507614,0.9997881054878235,0.9994901418685913,1772,991,-0.14047282934188843,0.9996943473815918,0.9981251358985901,2089,1180,0.1654587686061859,0.9999266862869263,0.9999526739120483,1775,1706,-0.19634775817394257,0.9989264607429504,0.9976099729537964,2557,1098,0.23592306673526764,0.9052574634552002,0.9988206028938293,2106,2202,-0.2290092557668686,0.7632217407226562,0.9406992197036743,2183,796,0.009168228134512901,0.9511857628822327,0.9997808337211609,2124,2606,-0.23881758749485016,0.1453990787267685,0.519098699092865,2109,713,-0.017710654065012932,0.9288152456283569,0.9993155002593994,2095,2746,-0.26766955852508545,0.12770867347717285,0.3096817433834076,2042,753,-0.060944702476263046,0.9367720484733582,0.9992903470993042,2082,2761,-0.3118148446083069,0.14654476940631866,0.28918910026550293,2070,810,-0.015164117328822613,0.9263917803764343,0.9995785355567932,2097,2696,-0.26160576939582825,0.17043361067771912,0.43571388721466064,3124,1794,0.13192054629325867,0.9799116253852844,0.9764893651008606,2965,2183,-0.1323675960302353,0.9619905948638916,0.9199519157409668,3905,1746,0.33090391755104065,0.040997255593538284,0.5233184695243835,3748,2350,-0.006343267858028412,0.05838334187865257,0.15578438341617584,4503,2079,0.6222100257873535,0.007725973147898912,0.07529150694608688,4441,2628,0.3945481479167938,0.01735333912074566,0.012508468702435493,4582,2147,0.6422481536865234,0.01206773892045021,0.04607045650482178,4524,2712,0.42990997433662415,0.012300931848585606,0.01623917557299137,4699,2172,0.5212095975875854,0.012565817683935165,0.09083011001348495,4705,2529,0.30936554074287415,0.012927492149174213,0.022484242916107178,1932,1443,None,None,2101,768,None,None,None,None,34.13,nan,28.61,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110848.jpeg,38.4,24.4,1720,958,0.08080869168043137,0.9995586276054382,0.9995330572128296,1653,964,0.11749487370252609,0.999320387840271,0.9991776347160339,1657,966,0.11704256385564804,0.9990766048431396,0.9991812109947205,1660,967,0.11707976460456848,0.9994003772735596,0.9989581108093262,1628,1002,0.08310114592313766,0.999649167060852,0.9991023540496826,1610,1044,0.082459956407547,0.9996349811553955,0.9992374181747437,1594,1085,0.08220816403627396,0.9997555613517761,0.9991645812988281,1674,1075,0.2921511232852936,0.9995473027229309,0.9990049004554749,1586,1240,0.1281776875257492,0.9994637370109558,0.9990711212158203,1793,1007,0.14908722043037415,0.9996950626373291,0.9994767308235168,1759,1063,0.09616255015134811,0.9997383952140808,0.9993777275085449,2114,1062,0.27896755933761597,0.9997187256813049,0.9994576573371887,1727,1653,0.11970818042755127,0.9998418092727661,0.9996862411499023,2628,1086,0.1590476930141449,0.738464891910553,0.9822186827659607,1922,2052,-0.1423662304878235,0.5986407399177551,0.9919854402542114,2058,965,-0.06748028844594955,0.775047779083252,0.9995001554489136,2188,2380,-0.4206462502479553,0.6173849105834961,0.9901958107948303,1905,1005,-0.09581254422664642,0.7493292689323425,0.998290479183197,2305,2534,-0.47628578543663025,0.609734058380127,0.9442695379257202,1832,992,-0.10491784662008286,0.7439543604850769,0.9986488223075867,2368,2428,-0.4900478720664978,0.6269440650939941,0.9601368308067322,1884,1006,-0.07353202253580093,0.689264178276062,0.9993565678596497,2352,2376,-0.4356684982776642,0.6173675060272217,0.9842793345451355,3161,1694,0.05722961202263832,0.9932107329368591,0.9918123483657837,2963,2134,-0.05789193511009216,0.9951741099357605,0.9932205677032471,3001,1120,-0.21459738910198212,0.4681698679924011,0.8878887891769409,2355,1902,-0.42331841588020325,0.34227627515792847,0.9343651533126831,3534,2211,-0.3290247321128845,0.07989227026700974,0.7536069750785828,3816,1948,-0.45143720507621765,0.12918101251125336,0.5787034034729004,3592,2331,-0.3377837538719177,0.13636308908462524,0.5923355221748352,3994,1981,-0.44885993003845215,0.1657525599002838,0.5008131861686707,3589,2605,-0.4440588355064392,0.09124036133289337,0.38286492228507996,4126,1791,-0.5608397722244263,0.10496728122234344,0.21197916567325592,1920,1358,None,None,1932,987,None,None,None,None,34.17,nan,37.69,nan,nan
True,/data/uabcvmsc/shared/newborn/52/16.12.24 (2)/HM20241216110949.jpeg,38.3,24.5,1742,857,0.0355025939643383,0.9989952445030212,0.9974327683448792,1615,899,0.06728589534759521,0.9969947338104248,0.9960583448410034,1605,912,0.06663530319929123,0.9974477291107178,0.9970836043357849,1596,925,0.06661633402109146,0.9980535507202148,0.9968816041946411,1610,914,0.02684783935546875,0.9982074499130249,0.9953042268753052,1598,937,0.026237163692712784,0.9986590147018433,0.9966095685958862,1586,961,0.025975307449698448,0.9990002512931824,0.9965519905090332,1587,1066,0.18059876561164856,0.9989091157913208,0.9986864924430847,1581,1134,0.001008055405691266,0.9982585310935974,0.997252881526947,1829,928,0.08129993826150894,0.99936443567276,0.9994879961013794,1817,949,0.024665467441082,0.9994000196456909,0.998986542224884,2106,1164,0.18718461692333221,0.9998372793197632,0.9998962879180908,1770,1624,-0.02592875435948372,0.9997395873069763,0.9995757937431335,2600,1080,0.2066354602575302,0.6444826722145081,0.9988133907318115,2031,2135,-0.09639359265565872,0.9661846160888672,0.9974769949913025,2736,648,0.003785524284467101,0.715162992477417,0.995484471321106,1612,2083,-0.21016676723957062,0.9795091152191162,0.9982751607894897,2779,556,-0.01794636808335781,0.7051247358322144,0.9852205514907837,1453,2143,-0.2629767954349518,0.9730104207992554,0.9943029880523682,2735,533,-0.07768712937831879,0.7451059222221375,0.9845689535140991,1426,2063,-0.2842065989971161,0.9762341380119324,0.994897186756134,2722,567,-0.027528760954737663,0.7650658488273621,0.9909225106239319,1487,2026,-0.22865420579910278,0.9716723561286926,0.997463583946228,2959,1709,0.06954710185527802,0.9859349727630615,0.9856557846069336,2813,2147,-0.0699448212981224,0.9888943433761597,0.9805625677108765,3703,1788,0.35631462931632996,0.02179231494665146,0.7104882001876831,3439,2322,0.01063624955713749,0.08236538618803024,0.8142282962799072,4276,2098,0.6926550269126892,0.004329869523644447,0.10483630001544952,4199,2629,0.33686119318008423,0.024702146649360657,0.08119461685419083,4351,2155,0.7191578149795532,0.009658250026404858,0.0759754404425621,4298,2694,0.3676280081272125,0.021713918074965477,0.0874197706580162,4474,2208,0.6488032341003418,0.006919948384165764,0.133254736661911,4481,2610,0.27171915769577026,0.021492406725883484,0.06401285529136658,1938,1394,1494,2079,None,None,None,None,None,None,37.60,nan,nan,nan,nan
