Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120165825.jpeg,39.0,24.2
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120165927.jpeg,38.9,24.7
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170028.jpeg,39.2,24.9
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170130.jpeg,39.1,25.0
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170232.jpeg,39.0,25.0
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170334.jpeg,39.0,25.0
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170436.jpeg,39.1,25.4
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170538.jpeg,39.2,25.6
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170640.jpeg,39.3,25.7
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170742.jpeg,39.2,25.9
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170844.jpeg,39.3,26.0
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120170946.jpeg,39.3,26.2
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171047.jpeg,39.1,26.3
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171149.jpeg,39.2,26.4
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171251.jpeg,39.2,26.6
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171353.jpeg,39.1,26.7
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171455.jpeg,38.9,26.4
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171557.jpeg,38.9,26.8
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171658.jpeg,39.1,26.7
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171803.jpeg,38.7,26.9
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120171905.jpeg,38.8,27.0
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120172006.jpeg,38.8,27.2
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120172109.jpeg,38.9,27.4
True,/data/uabcvmsc/shared/newborn/44/19.11.24-20.11.24/HM20241120172210.jpeg,38.6,27.2
