Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011050621.jpeg,41.7,31.0
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011050722.jpeg,41.8,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011050824.jpeg,41.7,31.1
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011050925.jpeg,41.5,30.8
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051026.jpeg,41.7,31.1
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051128.jpeg,41.7,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051229.jpeg,41.7,31.2
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051330.jpeg,42.0,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051431.jpeg,41.8,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051533.jpeg,41.8,31.0
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051634.jpeg,41.6,31.1
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051735.jpeg,42.0,31.5
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051836.jpeg,41.7,31.2
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011051938.jpeg,41.8,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052039.jpeg,41.7,31.1
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052140.jpeg,42.0,31.4
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052241.jpeg,42.2,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052342.jpeg,41.7,31.1
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052444.jpeg,41.9,31.2
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052545.jpeg,41.9,31.3
True,/data/uabcvmsc/shared/newborn/39/11.10.24 (1)/HM20241011052646.jpeg,46.3,27.6
