Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030055920.jpeg,40.7,33.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060021.jpeg,40.9,33.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060123.jpeg,40.9,34.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060224.jpeg,40.7,33.9
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060325.jpeg,40.6,33.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060427.jpeg,40.7,34.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060528.jpeg,40.9,34.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060629.jpeg,40.9,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060731.jpeg,41.0,34.0
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060832.jpeg,40.8,34.2
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030060933.jpeg,41.0,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061034.jpeg,41.0,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061135.jpeg,41.1,34.2
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061237.jpeg,41.0,34.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061338.jpeg,40.9,34.1
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061439.jpeg,41.2,34.7
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061540.jpeg,40.9,34.4
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061642.jpeg,41.1,34.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061743.jpeg,41.2,34.8
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061844.jpeg,40.7,34.5
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030061946.jpeg,40.7,34.3
True,/data/uabcvmsc/shared/newborn/41/30.10.24/HM20241030062047.jpeg,40.5,34.1
