Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614094610.jpeg,38.1,25.3
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614094711.jpeg,38.8,26.1
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614094812.jpeg,40.0,27.2
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614094913.jpeg,40.2,27.5
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095014.jpeg,39.9,27.3
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095116.jpeg,40.1,27.4
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095217.jpeg,39.8,27.1
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095318.jpeg,39.6,26.8
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095419.jpeg,39.7,27.0
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095521.jpeg,39.5,26.8
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095622.jpeg,39.6,27.1
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095723.jpeg,39.1,24.0
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095825.jpeg,39.6,26.7
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614095926.jpeg,39.4,26.7
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100027.jpeg,39.3,26.5
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100128.jpeg,39.0,26.3
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100229.jpeg,39.1,26.4
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100331.jpeg,39.1,26.4
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100432.jpeg,38.9,26.0
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100534.jpeg,39.0,26.1
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100635.jpeg,39.0,25.8
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100736.jpeg,39.2,26.4
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100837.jpeg,39.1,26.4
True,/data/uabcvmsc/shared/newborn/44/09.11.24 (1)/HM20240614100939.jpeg,39.2,26.2
