Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127064354.jpeg,39.0,27.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127064456.jpeg,39.0,26.4
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127064558.jpeg,39.0,26.3
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127064700.jpeg,38.9,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127064802.jpeg,39.0,26.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127064904.jpeg,39.1,27.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065006.jpeg,38.9,27.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065107.jpeg,38.9,28.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065211.jpeg,39.0,28.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065312.jpeg,39.1,27.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065414.jpeg,38.9,27.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065516.jpeg,39.1,28.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065618.jpeg,39.2,28.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065720.jpeg,38.9,29.0
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065822.jpeg,39.2,28.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127065924.jpeg,39.1,29.4
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070026.jpeg,39.4,30.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070128.jpeg,38.9,30.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070229.jpeg,39.0,30.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070331.jpeg,39.0,30.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070434.jpeg,39.1,30.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070536.jpeg,39.0,30.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070638.jpeg,38.9,29.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070740.jpeg,38.9,29.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070842.jpeg,38.8,29.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127070943.jpeg,39.0,29.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071045.jpeg,39.1,30.4
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071147.jpeg,39.2,29.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071248.jpeg,39.1,28.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071350.jpeg,39.2,31.4
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071452.jpeg,39.2,28.4
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071554.jpeg,38.9,27.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071656.jpeg,39.1,28.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071757.jpeg,38.9,29.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127071859.jpeg,39.2,27.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072001.jpeg,39.1,27.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072103.jpeg,38.9,27.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072205.jpeg,39.1,26.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072307.jpeg,38.9,30.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072409.jpeg,38.8,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072511.jpeg,38.8,26.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072613.jpeg,39.2,25.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072714.jpeg,38.9,28.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072816.jpeg,38.9,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127072918.jpeg,38.6,28.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073020.jpeg,38.8,27.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073122.jpeg,38.5,27.3
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073224.jpeg,39.1,27.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073326.jpeg,38.9,27.3
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073427.jpeg,39.3,28.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073529.jpeg,38.8,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073630.jpeg,38.8,28.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073732.jpeg,38.9,28.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073834.jpeg,38.9,28.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127073936.jpeg,38.8,30.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074040.jpeg,38.7,29.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074141.jpeg,39.0,28.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074243.jpeg,39.2,29.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074345.jpeg,38.5,27.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074447.jpeg,38.8,27.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074549.jpeg,38.7,27.3
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074651.jpeg,38.9,27.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074752.jpeg,38.9,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074853.jpeg,38.8,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127074956.jpeg,39.0,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075058.jpeg,38.9,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075202.jpeg,39.2,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075303.jpeg,38.7,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075405.jpeg,38.8,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075507.jpeg,38.7,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075609.jpeg,38.7,26.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075710.jpeg,38.7,26.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075812.jpeg,38.9,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127075914.jpeg,38.7,26.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080015.jpeg,38.8,26.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080117.jpeg,38.9,26.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080219.jpeg,38.9,27.0
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080322.jpeg,38.9,26.7
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080424.jpeg,39.0,27.0
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080526.jpeg,38.8,26.6
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080627.jpeg,38.9,26.9
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080729.jpeg,39.1,27.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080831.jpeg,38.8,27.0
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127080933.jpeg,39.0,27.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081034.jpeg,38.9,27.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081136.jpeg,38.8,27.1
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081238.jpeg,38.9,27.3
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081339.jpeg,38.6,27.3
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081443.jpeg,38.8,27.5
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081546.jpeg,39.2,27.8
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081648.jpeg,39.3,28.0
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081749.jpeg,39.3,28.2
True,/data/uabcvmsc/shared/newborn/47/27.11.24 (1)/HM20241127081851.jpeg,39.2,28.2
