Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213225643.jpeg,39.4,28.1
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213225744.jpeg,39.2,27.9
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213225846.jpeg,39.5,28.0
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213225948.jpeg,39.2,27.9
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230049.jpeg,39.2,27.8
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230151.jpeg,39.2,27.9
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230253.jpeg,39.1,27.7
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230354.jpeg,39.2,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230456.jpeg,39.2,27.3
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230558.jpeg,39.0,27.7
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230700.jpeg,39.1,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230801.jpeg,39.1,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213230903.jpeg,39.0,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231005.jpeg,38.7,27.5
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231106.jpeg,38.8,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231208.jpeg,38.5,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231310.jpeg,38.8,27.8
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231411.jpeg,38.0,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231513.jpeg,38.3,27.8
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231615.jpeg,38.1,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231716.jpeg,34.4,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231818.jpeg,33.8,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213231920.jpeg,33.9,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232021.jpeg,33.8,27.3
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232125.jpeg,33.8,27.3
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232227.jpeg,33.7,27.6
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232328.jpeg,33.7,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232430.jpeg,33.7,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232532.jpeg,33.8,27.2
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232633.jpeg,33.7,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232735.jpeg,33.7,27.2
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232837.jpeg,33.7,27.2
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213232938.jpeg,33.5,27.2
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233040.jpeg,33.6,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233142.jpeg,33.6,27.2
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233243.jpeg,33.5,27.0
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233345.jpeg,33.6,27.1
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233446.jpeg,33.8,27.1
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233548.jpeg,33.7,27.4
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233651.jpeg,33.7,27.0
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233753.jpeg,38.7,27.0
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233854.jpeg,38.7,26.8
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213233956.jpeg,38.5,26.9
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213234058.jpeg,41.0,26.8
True,/data/uabcvmsc/shared/newborn/52/13.12.24-14.12.24/HM20241213234159.jpeg,38.8,26.8
