Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215337.jpeg,38.1,24.3
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215439.jpeg,38.0,24.2
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215541.jpeg,37.8,25.2
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215643.jpeg,38.1,26.1
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215744.jpeg,38.3,26.8
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215846.jpeg,38.3,27.1
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118215948.jpeg,38.3,26.9
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220050.jpeg,38.5,27.2
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220151.jpeg,38.6,27.3
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220253.jpeg,38.4,27.1
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220355.jpeg,38.4,27.4
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220457.jpeg,38.2,27.1
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220558.jpeg,38.4,27.2
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220659.jpeg,38.9,27.2
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220801.jpeg,38.5,27.2
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118220902.jpeg,38.4,27.4
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118221004.jpeg,38.2,27.3
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118221106.jpeg,38.5,27.5
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118221207.jpeg,38.4,27.3
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118221309.jpeg,38.7,27.5
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118221411.jpeg,38.4,27.3
True,/data/uabcvmsc/shared/newborn/44/17.11.24-18.11.24/HM20241118221512.jpeg,38.8,27.6
