Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213102825.jpeg,41.3,31.7
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213102926.jpeg,41.0,31.4
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103027.jpeg,41.1,31.6
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103129.jpeg,41.1,31.5
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103230.jpeg,41.0,31.4
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103331.jpeg,40.8,31.3
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103432.jpeg,41.1,31.7
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103534.jpeg,41.6,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103635.jpeg,41.4,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103736.jpeg,41.1,31.5
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103837.jpeg,41.6,31.9
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213103938.jpeg,41.6,32.0
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104039.jpeg,41.3,31.9
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104141.jpeg,41.2,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104242.jpeg,41.3,31.7
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104343.jpeg,41.6,31.9
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104444.jpeg,41.6,32.0
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104545.jpeg,41.2,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104646.jpeg,41.3,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104748.jpeg,41.4,31.7
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104849.jpeg,41.3,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213104950.jpeg,41.3,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213105052.jpeg,41.7,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213105153.jpeg,41.5,31.8
True,/data/uabcvmsc/shared/newborn/53/13.12.24 (2)/HM20241213105254.jpeg,41.5,32.1
