Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135203.jpeg,38.4,29.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135304.jpeg,38.4,29.3
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135406.jpeg,38.2,29.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135508.jpeg,38.5,29.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135610.jpeg,38.4,29.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135711.jpeg,38.2,28.8
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135813.jpeg,38.1,29.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208135915.jpeg,38.4,29.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140016.jpeg,38.5,29.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140117.jpeg,38.4,29.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140219.jpeg,38.4,29.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140321.jpeg,38.4,29.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140422.jpeg,38.2,30.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140525.jpeg,38.5,29.3
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140628.jpeg,38.4,28.7
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140730.jpeg,38.4,29.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140832.jpeg,38.4,28.9
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208140933.jpeg,38.3,28.8
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141035.jpeg,38.4,28.9
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141137.jpeg,38.4,29.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141239.jpeg,38.4,29.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141340.jpeg,39.8,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141443.jpeg,38.5,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141544.jpeg,38.8,30.5
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141646.jpeg,38.4,30.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141748.jpeg,38.7,30.3
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141849.jpeg,38.6,30.4
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208141951.jpeg,38.2,30.3
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142053.jpeg,38.6,30.6
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142154.jpeg,38.5,30.3
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142256.jpeg,38.7,30.5
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142358.jpeg,38.4,30.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142459.jpeg,38.6,30.3
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142601.jpeg,38.4,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142702.jpeg,38.3,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142804.jpeg,38.5,30.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208142906.jpeg,38.5,30.0
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143008.jpeg,38.4,30.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143109.jpeg,38.4,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143211.jpeg,38.7,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143313.jpeg,38.6,30.1
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143415.jpeg,38.6,30.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143517.jpeg,38.4,30.2
True,/data/uabcvmsc/shared/newborn/50/08.12.24 (2)/HM20241208143619.jpeg,38.6,30.1
