Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206185546.jpeg,38.6,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206185648.jpeg,38.5,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206185750.jpeg,38.5,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206185852.jpeg,38.7,31.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206185953.jpeg,38.6,31.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190055.jpeg,38.6,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190157.jpeg,38.6,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190259.jpeg,38.7,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190400.jpeg,38.3,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190502.jpeg,38.5,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190604.jpeg,38.7,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190705.jpeg,38.9,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190807.jpeg,38.8,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206190909.jpeg,39.1,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191011.jpeg,38.7,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191113.jpeg,38.8,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191214.jpeg,38.8,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191316.jpeg,38.7,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191418.jpeg,38.6,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191520.jpeg,38.6,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191622.jpeg,38.5,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191724.jpeg,38.6,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191826.jpeg,38.9,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206191927.jpeg,38.8,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192029.jpeg,38.6,31.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192131.jpeg,38.8,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192233.jpeg,38.8,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192336.jpeg,38.7,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192437.jpeg,38.9,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192539.jpeg,39.2,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192641.jpeg,38.7,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192745.jpeg,38.8,31.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192846.jpeg,40.3,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206192948.jpeg,39.5,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193050.jpeg,40.3,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193152.jpeg,39.3,30.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193253.jpeg,38.7,30.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193355.jpeg,39.2,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193457.jpeg,38.8,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193559.jpeg,38.7,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193701.jpeg,38.5,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193803.jpeg,38.5,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206193904.jpeg,38.7,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194006.jpeg,38.8,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194108.jpeg,38.8,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194209.jpeg,38.7,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194311.jpeg,38.7,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194413.jpeg,38.8,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194514.jpeg,38.7,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194616.jpeg,39.5,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194717.jpeg,39.2,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194819.jpeg,39.3,31.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206194921.jpeg,38.8,31.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195024.jpeg,39.0,31.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195129.jpeg,39.1,30.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195231.jpeg,38.8,31.0
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195333.jpeg,38.8,30.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195434.jpeg,38.8,30.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195536.jpeg,38.8,23.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195638.jpeg,39.0,27.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195739.jpeg,38.8,28.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195841.jpeg,39.1,30.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206195943.jpeg,39.0,27.4
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200045.jpeg,38.8,27.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200147.jpeg,38.6,26.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200249.jpeg,38.6,27.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200351.jpeg,38.7,27.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200453.jpeg,38.9,27.8
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200555.jpeg,38.7,28.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200657.jpeg,38.7,29.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200759.jpeg,38.5,29.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206200901.jpeg,38.6,29.7
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201003.jpeg,38.3,29.9
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201105.jpeg,38.3,30.1
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201207.jpeg,38.4,30.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201308.jpeg,38.2,30.2
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201410.jpeg,38.1,30.5
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201512.jpeg,38.2,30.3
True,/data/uabcvmsc/shared/newborn/50/06.12.24-07.12.24/HM20241206201615.jpeg,38.2,30.4
