Process,Image Path,Max Temp,Min Temp
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209170733.jpeg,40.8,30.1
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209170835.jpeg,41.0,30.3
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209170937.jpeg,41.3,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171038.jpeg,41.4,31.0
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171140.jpeg,41.0,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171242.jpeg,41.3,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171344.jpeg,41.4,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171446.jpeg,41.6,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171549.jpeg,41.0,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171650.jpeg,41.5,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171752.jpeg,41.5,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171854.jpeg,41.2,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209171956.jpeg,41.0,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172058.jpeg,41.1,31.1
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172159.jpeg,41.1,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172301.jpeg,41.0,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172403.jpeg,41.3,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172504.jpeg,41.3,31.0
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172606.jpeg,41.0,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172708.jpeg,41.2,30.3
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172810.jpeg,41.0,30.9
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209172912.jpeg,41.3,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173013.jpeg,41.0,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173115.jpeg,41.2,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173217.jpeg,41.1,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173318.jpeg,41.3,31.0
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173420.jpeg,41.6,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173522.jpeg,41.4,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173624.jpeg,41.6,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173725.jpeg,41.4,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173827.jpeg,42.2,26.2
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209173928.jpeg,41.3,30.9
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174030.jpeg,41.4,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174132.jpeg,41.5,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174235.jpeg,41.2,30.3
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174337.jpeg,41.4,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174439.jpeg,41.1,30.4
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174540.jpeg,41.3,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174642.jpeg,41.2,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174744.jpeg,41.0,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174846.jpeg,40.8,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209174947.jpeg,41.4,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175049.jpeg,41.2,30.6
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175150.jpeg,41.1,30.3
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175253.jpeg,41.3,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175355.jpeg,41.2,30.9
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175456.jpeg,41.5,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175558.jpeg,41.7,30.3
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175701.jpeg,41.6,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175803.jpeg,41.2,30.7
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209175905.jpeg,41.4,30.8
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209180006.jpeg,41.5,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209180108.jpeg,44.0,30.5
True,/data/uabcvmsc/shared/newborn/51/09.12.24-10.12.24/HM20241209180209.jpeg,41.2,30.9
